,text,favourite_count,retweet_count,created_at
2508,#Aşı #sinovac #biontech Aşı olup da  covid kapan hastalar ya çok hafif geçiriyor ve hastaneye yatmıyor.Bir sürü doktor arkadaşım var hastaneye yatışların büyük ölçüde azaldığını tek tük hasta geldiğini söylüyor. Bir kısım komplo manyağı her olayda olduğu gibi burada da karşımızda,6,0,2021-07-09 10:17:07
2509,"Simdi Esimi 2 Biontech asi sina 
götürüyorum 
🙋‍♂️🇹🇷",6,0,2021-07-09 10:17:06
2510,@serdardirican @Banamisordun3 Makalede aksi bit durumdan bahsedilmemiş zaten. Bizde derken Türkiye'yi mi kastediyorsunuz? Eğer öyleyse şu anda yaygın bir şekilde uygulanan biontech mrna aşısı degil mi?,0,0,2021-07-09 10:16:38
2511,"BioNTech’te tüm dünyaya 3. doz şartı geliyor 
https://t.co/MjJwTO5ZHd",18,4,2021-07-09 10:16:11
2512,2 doz Sinovac aşısı olmuş olan öğretmenlere 3. doz aşı randevuları açılmıştır. Öğretmenler 3. doz aşılarında Sinovac veya Biontech seçimi yaparak randevularını alabilirler.,5,1,2021-07-09 10:14:45
2513,"@DrGunerSonmez Güner bey merhaba, biontech aşısi sonrası oluşan yan etkilerin şiddeti üzerinden herhangi bir fikir yürütülebilir mi? Yan etki çok az olunca faydası da az olacak gibi bir durum yoktur değil mi?",0,0,2021-07-09 10:13:15
2514,@uinan35 2 doz Biontech aşı olan arkadaşınız mı yoksa onun anne ve babası mı .,1,0,2021-07-09 10:12:59
2515,@Amipgiardia @gulsahogz @Bukikar Hocam dün 2. Doz biontech aşımı oldum. Kolda hafif ağrı dışında hiçbir yan etkim olmadı. Valla şüphelenmeye başladım yanlışlıkla sinovac falan mı oldum diye. Kendimi çok hazırlamıştım yan etkilere hâlbuki.   Yan etki hissetmemem normal mi acaba 🙈🙈,2,0,2021-07-09 10:12:25
2516,"•  Ülkedeki vaka sayıları Ocak seviyesine geldi
•  Vaka sayıları Mayıs-Temmuz arasında yaklaşık 15 kat arttı
•  Olumlu haber ise günlük ölüm ve hastaneye yatış sayılarında dramatik bir yükseliş olmaması #COVID19 #İngiltere #Biontech 
Kaynak: https://t.co/lA4NK41Ngd https://t.co/2bn60j505u",1,0,2021-07-09 10:11:51
2517,2 Doz Biontech aşı olan Arkadaşımın annesi ve babası covide yakalanmış ve şu anda çok kötüler. Sizi etkilemek istemem ama aşı da çözüm değil gibi ya :(,8,0,2021-07-09 10:11:47
2518,Benim 15 bin antikoru olan iki kez covid geçiren (en son 3 ay önce) yakınım BioNTech aşısını oldu. Ben aşırı yan etkisi olur diye düşünüyordum. Aradan 3 gün geçti SIFIR yan etki✌️Babası 84 yaşında aynı şekilde 3. Doz BioNTech sonrası SIFIR yan etki✌️🙏🧿,8,0,2021-07-09 10:09:55
2519,Biontech aşısına Bitcoin diyen tek kişi değilim umarım...,26,0,2021-07-09 10:09:25
2520,"İkinci biontech dozundan 6 ay sonra üçüncüsünü alanlarda orijinal #SARS-Cov2 ve Beta varyantına (G Afrika) karşı koruma, beş ila on kat artıyormuş https://t.co/Cv1QoPqIhb",1,0,2021-07-09 10:09:16
2521,"Aşı olanlarda bu belirtilere dikkat! 
En yaygın görülen 5 semptom
https://t.co/Vau3zQ3BWs 
#9Temmuz #Cuma #Biontech #Sinovac #TURKOVAC https://t.co/cyj852qxPy",0,0,2021-07-09 10:07:11
2522,"Bu arada 2.doz BioNTech yatak döşek devirdi.
Dün hicbirsey yoktu bugun halsizlik,bas agrisi,üşüme,sıfır porsiyon yemek!!",5,0,2021-07-09 10:06:48
2523,@dengesizbimelek Bence biontech. Hem 10 milyon Suriyeli yanılıyor olamaz 🙂,0,0,2021-07-09 10:06:42
2524,"@mervethemermaid Ufak bir matematik şakası yapmış 4. Aile Mahkemesi personeli.
3+5=8 
8in 1/2 si 4
Mekan aslında 4. Aile Mahkemesinin salonu...
Yalnızca Biontech olanlar anlayabiliyormus:)",8,0,2021-07-09 10:06:40
2525,@zeyhraaa Memlekette biontech aşısı yoktu sabah kuyruğa girdim aşı olamadım akşam ağladım eve geldim babam dedi rahmetlik neoldu oldum dedi baba dedim 2 doz aşıyı olamadım,1,0,2021-07-09 10:06:29
2526,Türkiye'deki Faz 3 çalışmaları yayınlanan Covid 19 aşısı Sinovac'ın koruyuculuk oranı %83 çıkmış. Tahminimden düşük ama 3. doz Biontech'le oran daha da yükselir. https://t.co/lkylWSMJ4j,0,0,2021-07-09 10:06:03
2527,"@dw_turkce TR. de ise Pfizer ortak olarak yok!
Sadece Biontech yasal sağlayıcı...

Pfizer böyle açıklamış...

Bu rahatsız edici gelmiyor mu?

Keşke imkan olsa da TR. Biontech aşı içeriği ile uluslararası Pfizer-Biontech aşı içeriklerini karşılaştırıp inceleyen bir çalışma yapılsa...",0,0,2021-07-09 10:05:48
2528,@Fb1907FbM @drfahrettinkoca @saglikbakanligi Abi aynı şekil 27 haziranda bende biontech oldum sürekli çıktığım merdivenlerde nefes nefese kalmaya uyurken rahat nefes alamamaya başladım bana sadece geçer dediler,1,0,2021-07-09 10:03:03
2529,"@ncholiA Cok normal deil mi, insanlara duzgun bilgi verilmiyor, sinovac super denildi, simdi Biontech yapilio. Her gun yeni 1 bilgi geliyor, kafalar gitti artik.",2,0,2021-07-09 10:02:56
2530,"@ProfSFindik DNA yazılımı değiştiren aşı 🤔🤔
Aşıyı bulan iyi emek vermiş, bravo...
Gidip bi biontech yaptırayım, yazılımım güncellensin... ohh miss!",0,0,2021-07-09 10:02:50
2531,@SelmaCe92377099 @Maazizes @saccularis Aşı etkinliği azalmasıyla ya da ileri yaşta istenen etkinliğe ulaşamamasıyla ilgili veriler olduğu için biontech aşılaması başlandı zaten. Geçmiş olsun. Kafalarında soru işaretleri olanlara duyurmak lazım.,2,0,2021-07-09 10:02:45
2532,"Bugün yetişkin aşılanmasına inanmayan, hiç aşı olmamış ve COVID-19 aşılarının komplo olduğuna inanan aşı karşıtı bir insanın, irrasyonel onlarca gerekçesine makul yanıtlar vererek COVID-19 aşısı (hem de BionTech) olmasını sağladım 
Evet bugün hekimlik yaptım...",1454,43,2021-07-09 10:00:37
2533,"Pfizer/BioNTech, üçüncü doz Kovid-19 aşısı izni için FDA'ya başvuracak

https://t.co/QWpyG3p9DS",1,0,2021-07-09 10:00:01
2534,ne sinovac ne biontech ben bir tech sana vuruldum…,13,0,2021-07-09 09:59:17
2535,🔵 BioNTech'ten 3. doz başvurusu ABD ilaç firması Pfizer’ın Alman ortağı BioNTech ile ürettiği yeni tip koronavirüs (Kovid-19) aşısının üçüncü doz uygulaması için ABD Gıda ve İlaç Dairesine (FDA) başvuru yapacağı belirtildi. https://t.co/nchAv91Fla https://t.co/WlzyWhq3dC,0,0,2021-07-09 09:58:14
2536,@DeryaTR_ Biz 3.doz için bedava aşı ile biontech tarafından denek olarak kullanılıyoruz gibi bir his var içimde...synovac için açıklanan sonuçlar hiçte fena değil..biontech olanlarada 3.doz olun diyor bakan..bu ne ..hani sağlam bağışıklık vardı..,0,0,2021-07-09 09:56:35
2537,@bengibaser 3. dozda biontech aşısı olmak zorunda değil miyiz artık?,0,0,2021-07-09 09:56:25
2538,Pfizer/BioNTech üçüncü doz aşı izni için FDA’ya başvuracak https://t.co/fkmXWpwTYL,0,0,2021-07-09 09:55:32
2539,"Kış çayını yazın içince hükmü ne oluyor🙄 
Biontech 2. Doz sanırım grip yapıyor. Babam aşıdan sonra oldu, geçti. Dün annemle ben 2. doz kardeşim birinci doz aşıyı olduk annemle benim bogazim ağrıyor kardeşimde bisi yok. Sebebi nedir ki? https://t.co/6xzDtC6sq9",2,0,2021-07-09 09:54:56
2540,"Biontech II. doz, işlem tamam 👍",42,0,2021-07-09 09:53:02
2541,@sehyamci_baci Ben biontech oldum,2,0,2021-07-09 09:52:55
2542,@sehyamci_baci biontech oldum ben çoğunluk onu öneriyor,0,0,2021-07-09 09:52:48
2543,@idilDalkilic1 Tamam artık bizde sana Alaman idil deriz🤣bayan biontech,1,0,2021-07-09 09:51:37
2544,2.doz aşımı olduktan sonra Me: #Biontech https://t.co/iibavVK8Sy,3,0,2021-07-09 09:51:24
2545,@drfahrettinkoca @saglikbakanligi 3ncu asi ne yaaa kim oldu biontech oldum 2 defa asi bize yok her yerden baktım düzgün aciklayin,0,0,2021-07-09 09:50:52
2546,"Bu aşının içinde ne vardı lan herkes birden evlenmeye nişanlanmaya başladı. Ben sivonac oldum diyemi hala evde kaldım. Keramet biontechdemiydi aşıyı bulanlardan acil açıklama bekliyorum.
#sivonac #Biontech",2,0,2021-07-09 09:50:30
2547,BioNTech/Pfizer: Üçüncü doz da gerekecek https://t.co/E1zgCscZ1X,0,0,2021-07-09 09:50:25
2548,"@prof197532 @drfahrettinkoca Okudum güzel kardeşim onam formu değil o bilgilendirme ı
Eğer o yeterli olsaydı biontech için ayrıca istemezlerdi dimi azıcık mantık lütfen",1,0,2021-07-09 09:50:03
2549,@sycglr Biontech yaptırdı bakalım ne olacak,0,0,2021-07-09 09:49:54
2550,Ben covid geçirmişim antikorum refransın 8 katı çıkıyordu. Üstüne bir de biontech yapıştırdım tek dozda makinanın ölçtüğü en yüksek değer 1500 verdi. Yanına da büyüktür 1500 yazmışlar..,4,0,2021-07-09 09:49:23
2551,"Biontech mi Sinovac mı diye düşünedurulsun, hayat arkadaşım @baharchitect , MİLLİ aşımızın Faz II çalışmalarına gönüllü olarak katılarak bilim tarihimizde yer alacak az sayıda kişiden biri oldu. 🇹🇷🇹🇷🇹🇷",10,0,2021-07-09 09:48:25
2552,@muhammet_durmaz Acil kullanım onayını vermeyen biontech şirketi ama AKO bekleyen siz dünyadan bi haberler😂 yalana devam edin bakalım ne zaman Allahın sopasını yiyeceksiniz... https://t.co/y4nce1JGH6,0,0,2021-07-09 09:48:17
2553,@n555775 Verdim verdim karar verdim biontech oldum🤓😂,1,0,2021-07-09 09:48:14
2554,@korcanayata Paylaştığınız ve hep tarafsız kaldığınız için çok teşekkürler. Biontech mümessili “bilim insanları” bu çalışmayı da yok sayacaklardır.,4,0,2021-07-09 09:48:08
2555,@cansozer @zeyda_dedeoglu Öyle olacak gibi çünkü covid olanlara bile tek doz biontech yaparlar korunabilsin diye ama altı ay koruma güvencesi var aşılarda. 1yıla gidecek biontech görünür,2,0,2021-07-09 09:48:05
2556,"@bengibaser @neseiz Bakan Koca bu hususu aylar önce açıklamıştı, ardından pek çok aşılı hastanelik oldu ve maalesef aralarında ölenler de vardı.. Şimdi aradan daha 3 ay geçmiş 2 doz Sinovac olanlara bile genelde 1 doz ilave biontech yapılmaya başlandı.. Açıklamalar doğru çıkmıyor, inandırıcı değil.. https://t.co/8pEUMv7z4F",14,1,2021-07-09 09:46:17
2557,"BioNTech'ten 3. doz başvurusu
 https://t.co/rnmiVZmshK https://t.co/AgsLyYaIuD",10,1,2021-07-09 09:45:05
2558,"Pfizer/BioNTech, AstraZeneca ve Moderna aşıları alpha ve delta varyantlarına karşı ne kadar etkili? Çeşitli ülkelerde yapılan çalışmalar çok güzel özetlenmiş. Veriler umut verici.

""Şu anda en önemli öncelik ülkelerdeki aşı kapsamının genişletilmesidir.""
https://t.co/4Mp7H3UCdi https://t.co/DvocirMB9J",17,1,2021-07-09 09:43:53
2559,@drkaanyl Biontech’in 2 dozda da herhangi bir yan etkisi olmadı.,0,0,2021-07-09 09:43:50
2560,@mustafa02452059 @KoronaReport İlaç yapan firmada sanırsam yaşlılr için 70 yaş üstü için 3. Doz önerdi diye okumuştum. Şuan için 3. Doza gerek yok biontech için,0,0,2021-07-09 09:43:22
2561,Biontech 2. Doz olmadan halsizlik yorgunluk baş ağrısı başladı. Bunlar da yan etkiye girer mi doktor !,3,0,2021-07-09 09:42:52
2562,@sena00128 Şaka yapıyorum tabi ki kendi kontrol grubunu oluşturmuştur öyle yapmıştır kendine güvenebiliriz kesin :) Ama 3 doz BioNTech yaptırdığı için bir faydası yok bize 😂,1,0,2021-07-09 09:41:05
2563,Olmam dediğim aşıyı da oldum sonunda #Biontech,2,0,2021-07-09 09:41:00
2564,"Pfizer/BioNTech, üçüncü doz Covid-19 aşısı izni için FDA'ya başvuracak https://t.co/rkuu07rz2f",0,0,2021-07-09 09:39:02
2565,Hoş geldin Biontech XS Plus https://t.co/FOX8dXucmh,0,0,2021-07-09 09:38:16
2566,Ben İkinci Doz Biontech Aşımı Olmaya Gidiyorum Hakkınızı Helâl Edin Canlar 🙋‍♀️🤣🤣🤣,25,1,2021-07-09 09:36:20
2567,Üzülmeyin biz hem Biontech hem Sinovac deneği olduk bişey olmuyor korkmayın 😅#AzerbaycanDenekDeğildir,8,0,2021-07-09 09:35:50
2568,Pfizer/BioNTech üçüncü doz aşı izni için FDA’ya başvuracak https://t.co/rojHBjVVLx,1,0,2021-07-09 09:35:48
2569,mRNA lobisi olarak bir BMW’nizi alırım... @BioNTech_Group,14,0,2021-07-09 09:34:41
2570,"@dw_turkce Verrrrr gitsin, nasılsa dünya tam bir laboratuvar ortamına döndü, biontech yaptırdık ikinciyi bekliyoz, daha bundan sonra her yıl aşı oluruz.",0,0,2021-07-09 09:34:20
2571,@Mert41212027 @bengibaser Bizde veriler 60 yaş altı yani şu an bizde genelde BioNTech’le aşılanan kitle şu durumda BioNTech çalışmasını da 65 yaş üstü yayınlarız artık aynı mantık✌️😂,0,0,2021-07-09 09:32:38
2572,@Amipgiardia Hocam 36 haftalık gebeyim ilk doz biontech aşımı oldum. İkinci dozda yan etki daha fazla olduğu için biraz korkuyorum açıkçası. Sizce ikinci dozu doğumdan sonra mı yaptırmalıyım?,1,1,2021-07-09 09:32:30
2573,Dün ikinci doz biontech aşımı oldum. Kol ağrısı ilk doza göre daha az gibi  halsizlik ilk doza göre bariz bi şekilde daha az.,1,0,2021-07-09 09:31:53
2574,Biontech in Aralık’ta Lancet’te yayınlanan raporu da Sinovac’ın ki gibi ara rapordu ve siz ısrarla aşının 3. faz deneylerinin bittiğini söyleyerek insanları bile bile yanılttınız. Tüm aşılar 3. faz insan deneyleri aşamasındadır. Bu yalanlarınız yüzünden YARGILANACAKSINIZ!,0,0,2021-07-09 09:31:34
2575,@sinemsal İkinci dozdan sonra 3 ay geçmesi gerekiyor diye biliyorum Sinovac için. Biontech’de ikinci doz için bekleme süresi 6 haftadan 4 haftaya düştü. Vakti gelince ancak olabiliyoruz.,0,0,2021-07-09 09:30:26
2576,"Bana 3 haftadır bir şeyler oldu. Eskiden çalışmayı severdim ama şimdi 1 dakika boş kalmayayım istiyorum. Hafta sonu iş yok diye üzülüyorum. Eskiden iş bilgisayarında son derece düzensiz olan ben düzen manyağı oldum.

Not: 3 hafta önce Biontech aşısı oldum. Almanlara benzedim. 😀",2,0,2021-07-09 09:30:03
2577,"Kıbrıs Türk Pediatri Kurumu, çocukların rutin aşılanmasının bu aşamada söz konusu olmaması gerektiğini ancak kronik hastalarla risk gruplarındaki 16-18 yaş grubundaki çocukların BioNTech/Pfizer ile aşılanabileceğini açıkladı https://t.co/Htme8f1BBK",3,1,2021-07-09 09:29:46
2578,Galiba Biontech Oğuz bünyeme fazla Avrupalı geldi. Bedenimde ufak tefek savaşlar zuhur ediyor,1,0,2021-07-09 09:29:39
2579,"BioNTech aşısı 3. doz vurulacak mı?😷
#COVID19 
https://t.co/g0D6xurhvN",0,0,2021-07-09 09:29:17
2580,"@hilal_kaplan Sinovac  maliyeti 14 usd (100TL) Biontech 15.5 Euro (150TL) ve ikisinin ağırlıklı ortalama maliyeti 130 + 10TL de lojistik koyalım 140 TL iken biz 260 a mal ediyorsak sadece aşıdan niye 6 Milyar fazla ödüyoruz bence ilk sorman gerekendi, tabii gazeteci olsaydın.",0,0,2021-07-09 09:27:05
2581,"@DrGunerSonmez Çevremde ve ailemde 3.doz biontech olan bir çok kişi yan etkileri ağır yaşadı, kiminde tansiyon çok yükseldi, kiminde tansiyon düştü, kimi ateşlendi, kiminde sırt ve bel ağrısı oldu tesadüf olamaz dedik artık ama yinede aşı olmaya devam ediyoruz tabi. Korkarak.",2,0,2021-07-09 09:26:54
2582,"Pfizer/BioNTech'ten flaş ""üçüncü doz aşı"" kararı! 

https://t.co/GZiGeUJ9P2 @bizimtvcomtr aracılığıyla",0,0,2021-07-09 09:26:37
2583,Pfizer/BioNTech'ten 3. doz için hamle ABD ilaç firması Pfizer’ın Alman ortağı BioNTech ile ürettiği yeni tip koronavirüs (Covid-19) aşısının üçüncü doz uygulaması için ABD Gıd...  https://t.co/KcrkFnwRK6,0,0,2021-07-09 09:26:26
2584,"@kilicdarogluk Hangi aşıyı vurdun Kemal Abi ? Biontech,sinovac,turkovac ?",0,0,2021-07-09 09:25:43
2585,BioNTech firmasından “mail” var! A@ının Türkiye’de acil kullanım onayı yoktur.. https://t.co/2HXiuYhHtu,0,0,2021-07-09 09:25:09
2586,"BioNTech, Delta nedeniyle güçlendirici aşıların peşinde olduklarını ve 6-12 ay içinde güçlendirici aşılara ihtiyaç duyulabileceğini söylüyor.
Ancak uzmanlar, CDC ve FDA'nın hepsi şöyle diyor: O kadar hızlı değil. Güçlendiricilere ihtiyaç duyulacağına dair bir kanıt yok-belki hiç https://t.co/RvtMJYUaqV",5,0,2021-07-09 09:24:57
2587,@dmitricx Sıram gelince hangi aşı varsa farketmez olurum diyordum biontech geldi. eğer başka bir aşıda olsaydı onu da olurdum,0,0,2021-07-09 09:24:23
2588,@Orhan34441 @drahmetrasim Orhan bey peki neden biontech aşısı sonrası sıklıkla duymaya başladık tesadüf mü?,0,0,2021-07-09 09:24:21
2589,@GsMebusan İllaki biontech i sunacaklar önüne cila niyetine aman diyim reis 😁,1,0,2021-07-09 09:23:51
2590,"@demirdenizchp ben covid 19 geçirmiş ve ilk doz biontech i yaptıran, 2 Dozu olmasına 2 gün kala randevusu iptal edilen  bir birey olarak şu anda ne yapacağımı bilmiyorum . Aşı karşıtalarını güçlendirmek cesaret vermekten başka anlamı yok",1,0,2021-07-09 09:23:23
2591,@beyefendi_35 @sputnik_TR Geçen korona sayfasında anket yaptım yerli mi biontech mi diye %72 biontech çıktı ben de yerli aşı olmam,0,0,2021-07-09 09:22:32
2592,"Dünyaca ünlü tıp dergisi The Lancet, Türkiye'de merak edilen sonuçları paylaştı
https://t.co/9fuPSwJpeK
#Türkiye #Biontech #Sinovac @saglikbakanligi @drfahrettinkoca #Aşı #Koronavirüs",1,0,2021-07-09 09:22:29
2593,@hilal_kaplan Hilal hanım biontech firması her konuda  particilik ve  yalakalik yapanlar için aşı geliştirmiş . Hukumetimiz onunda parasini verecekmiş turkiyeye getireceklermis unutmadan soyluyum,0,0,2021-07-09 09:22:18
2594,BioNTech FDA'ya başvuracak https://t.co/C7SVX0m5CN,0,0,2021-07-09 09:22:07
2595,3. Doz biontech aşımı olalı 2 saat 13 dakika oldu.Canım Porsche araba çekiyor normal mi ?,2,0,2021-07-09 09:21:59
2596,@bengibaser Hocam ben 1. Doz sinovactan 1 hafta sonra covit geçirdim 3 ay oldu 2. Doz sinovac aşı hakkımı oldum aşı süreciniz tamamlanmıştır deniyor 3. Doz biontech olabiliyormuyuz benim gibi olanlar,0,0,2021-07-09 09:21:55
2597,"Pfizer/Biontech:

🟥Aşımız Delta varyantına karşı oldukça etkili ama aşıdan 6 ay sonra, antikor seviyesi düştüğü için hastalığı kapma riski var.

🟥Üçüncü doz aşı uygulaması için ABD Gıda ve İlaç Dairesi'ne başvuru yapacağız. https://t.co/Yu6U1dozcN",1,0,2021-07-09 09:21:29
2598,Pfizer-BioNTech aşısını bir kişi 3. doz olmayacak https://t.co/T874npZQF3,0,0,2021-07-09 09:21:00
2599,"@Abdullah_Erin47

Şanlı Urfa'da,

▪︎Grafenoksit içerikli Pfizer Biontech zehirlerini 
▪︎Kendilerine S A P L A T M A K istemeyen öğretmenleri
▪︎F İ Ş L E D İ Ğ İ N İ Z

doğru mu VALİ BEY?

Hiç mi ders almazsınız?

Koltuk tatlı mı bu kadar?

Telegram : https://t.co/MY1UF1fGyF https://t.co/9rrfbYXF3p",11,9,2021-07-09 09:20:49
2600,Dün aşıda sinovac mı biontech mi diye soruyorlar dedim inan hiç farketmez damardan olsun yeter,3,0,2021-07-09 09:20:28
2601,Biz de biontech deneği olduk. Korkmayin bisey olmuyor laa 😁 #AzerbaycanDenekDeğildir,0,0,2021-07-09 09:20:04
2602,@hikmetovale3 @dogaguzdogaguz Ortada yeni delta virüs var aşınınn kesin olarak işe yaratıp yaramadığı meçhul iki doz Çin aşısı olna üçüncü dozu biontech olabilirsiniz diyorlar ilk dozu olan birisine covid hastalığını geçirenlere ikinci doz açıya gerek yok diyorlar,1,0,2021-07-09 09:19:51
2603,"#BioNTech aşısında flaş gelişme: Herkese üçüncü doz şartı geliyor!
https://t.co/UHu64ltTvx +++ #koronaasisi #asilama #koronavirus https://t.co/PWqbTjv16W",0,0,2021-07-09 09:19:46
2604,BioNTech’te tüm dünyaya 3. doz şartı geliyor! https://t.co/QEzVm2AibJ https://t.co/C40NF7x99Z,0,0,2021-07-09 09:19:05
2605,"Bugün hiç tadım tuzum yok
Üstelik çok mutsuzum
Tedirginim huzursuzum
Biontech ikinci dozu olunca 😄🎶🎶😒",7,0,2021-07-09 09:17:33
2606,"O kadar insan ölüyor. 

Aşı olduktan sonra ölen sayısı artıyor. 

Neden aşı sonrası ölenlerin sayısı açıklanmıyor ?

#biontech #sinovac Hayırlı Cumalar",0,0,2021-07-09 09:17:27
2607,"2 doz sinovac
1 doz biontech
Bi tutam doğal covid
İsteğe göre sputnik/azeneca/moderna
Ve alabildiği kadar aptallık",2,0,2021-07-09 09:17:08
2608,"@cansozer @zeyda_dedeoglu Yaa işte o da var. Küçük ers ab bize kötü aşı yolladı dedi, biontech vermedi. Halbuki verdi. Kuzeye gelen 10bin küsur biontech, ab hibesi. Tc bize dünyanın en işe yaramaz aşısını verdi, ona gıkı çıkmadı. Şimdi de kaldık tc'nin eline. Yollar mı, yollamaz mı? Satılda ben istediğimi",1,0,2021-07-09 09:17:05
2609,@nisarovya Biontech sen fotoğraf atmadın şuraya snznsnsns,2,0,2021-07-09 09:17:02
2610,"Pfizer/BioNTech, üçüncü doz Covid-19 aşısı izni için FDA'ya başvuracak
https://t.co/aHDiwDe9Jx https://t.co/rLrGKDm6IR",3,2,2021-07-09 09:17:00
2611,@DrGunerSonmez @aurora122345 Bu sonuclara gore hala yaslilara 3.doz biontech onerisi gecer li mi,1,0,2021-07-09 09:16:16
2612,@CemilCan5834 Allah arttırsın bunlara müstahak biontech olan sanki dünyayı kurtarmış gibi hava atarak geziyor,0,0,2021-07-09 09:15:26
2613,bünyemde aşıdan sonra sanırsın Hannibal ve Scipio arasındaki Pön savaşları var 🤦🏻‍♀️ #biontech,0,0,2021-07-09 09:15:18
2614,"Pfızer/Bıontech, üçüncü doz Kovid-19 aşısı izni için FDA'ya başvuracak https://t.co/Z5IfFNTsbn",0,0,2021-07-09 09:15:17
2615,"çalışmalara Ağustos ayında başlamayı planlıyor.
Yapılan son araştırma ile Pfizer-BioNTech aşısının Delta'ya karşı koruyuculuk oranı düşürüldü. İsrail hükümeti aşının koruyuculuğunun, yayılan varyanta bağlı olarak yüzde 64'e gerilediğini açıkladı.",0,0,2021-07-09 09:14:45
2616,"@drkaanyl Evet yaşadım 2. doz biontech olduktan yaklaşık 12 saat sonra ateşim çıktı yoğun halsizlik ve baş ağrısı oldu ve 1,5 gün sürdü.",0,0,2021-07-09 09:14:34
2617,@BioNTech_Group Faz-3 deneyleriniz raporlandı mı?,1,1,2021-07-09 09:13:42
2618,"@cansozer @zeyda_dedeoglu Hahaha... Aptallık değil abi, bilemezdik ki. Ulaşabildiğimizi olduk işte. Başka aşılar varken sinovac ısrarında olanlar için biraz geçerli o dediğin. Şimdi biontech olmak zorundalar. Ne yapacaklar 3.dozu?",2,0,2021-07-09 09:13:00
2619,"@dogaguzdogaguz ben de aşı olmayi dusunmuyordum cevre baskisina dayanamayip biontech 1. asiyi oldum. agri sızı hic yan etki gormedim ama pişmanım, başka doz olmayacağım. bu hastalik hakkinda kimseye güvenmemek gerek.",1,0,2021-07-09 09:12:53
2620,@semd66 @DrElifDagli İki doz biontech olup üstünden 14 gün geçenleri Schengen üyesi bazı ülkeler alıyor bazıları almıyor. Alanda almamak için bin takla attırıyor bunun sonunda hala gidecem diyorsan gidiyorsun. TR vatandaşlarını ülkelerine her ne sebeple olsun almamak icin gün doğmuş gibi.,0,0,2021-07-09 09:12:41
2621,"Biontech ile aşı üreten Pfizer, delta varyantına karşı yeni aşı planını duyurup, klinik testler için tarih verdi.

💉Salgına bağışıklığı artırmak ve Covid-19 varyantlarının yayılmasını durdurmak amacıyla üçüncü doz aşı onayı için FDA’ya izin başvurusu yapacağını açıkladı https://t.co/PkWqECjZrI",2,1,2021-07-09 09:10:00
2622,"Covid geçirdim, üstüne 2 doz biontech aşımı da yaptırdım. Gelir yine beni bulursa direkt Wuhan'a gider iki tencere yarasa yer gelirim. 😂😂",8,0,2021-07-09 09:09:51
2623,"@phineasaliena Biontech de biz denek olduk sesimiz çıkıyormu, bunada siz olun ne var yani :)",1,0,2021-07-09 09:09:41
2624,"Biontech üçüncü dozu teste aldı

AYRINTILAR İÇİN ==&gt; https://t.co/K4kzHMrlCz #biontech

61medya",0,0,2021-07-09 09:08:51
2625,@drkaanyl Ne birinci ne ikinci doz aşıdan sonra hiçbir etki hissetmedim. Biontech.,25,0,2021-07-09 09:08:15
2626,2.doz BioNTech aşımı bu sabah oldum 💉 Her şey yolunda..,120,0,2021-07-09 09:07:48
2627,"BİONTECH AŞISINDA ÜÇÜNCÜ DOZ GELİYOR! #Biontech #Aşı #Gündem #GazeteMagazin
https://t.co/Ym7ZkErauH",0,0,2021-07-09 09:07:14
2628,"@sencer_202 Bugün 2. doz Biontech aşımı oldum. Allah hükümetimize zeval vermesin. Dediklerine göre üzerinde güneş batmayan imparatorluğun 100 sterline, Avrupa’nın en gelişmiş ülkesinin 150 avroya vatandaşına acımasızca sattığı aşıyı reyizimiz sayesinde ücretsiz olmanın coşkusunu yaşıyorum!!!",3,0,2021-07-09 09:06:48
2629,Bugün COVİD-19 için BioNTech aşısı oldum. Kaldı 729 gün xd,1,0,2021-07-09 09:04:14
2630,"@free_mind_16 Yok aslında onun da belli,buyrun okuyun.  3.Gözümüz ya da kuyruğumuz çıkmayacak.
https://t.co/hFdqYmnyLd",0,0,2021-07-09 09:03:01
2631,"@zeyda_dedeoglu @cansozer Ben astra oldum zaten, kesinlikle memnunum da. İşe de yaradığı bilimsel olarak kanıtlanmış durumda. Sinovac işe yaramıyor. Biontech yapmazlarsa yani. Herkes aşı karşıtı olursa yüzmilyonlarca insan ölür zeyda hanım. Kimisi hasta olduğunu bile anlamazken kimisi tahtalı köye",1,0,2021-07-09 09:02:38
2632,@bengibaser @KarayigitogluC e hani sıkıyordun 2 doz biontech olan rahat olsun diye ne oldu ???? her varyantta aşı mı olsun millet ???sende kaymağını ye yok öyle hesap vereceksiniz hesap..!!!!!,0,0,2021-07-09 09:01:47
2633,"veryansın
Kobay fareye döndük

BioNTech ile aşı üreten Pfizer Delta varyantına karşı yeni bir aşı üzerinde çalıştıklarını açıkladı. Şirket klinik çalışmalara Ağustos ayında başlamayı planlarken İsrail aşının Delta varyanta karşı etkisinin %64’e gerilediğini açıklamıştı.",1,0,2021-07-09 09:00:48
2634,"@drfahrettinkoca Sn. Bakanım,
 1nci dozu BioNTech olanlar 2nci aşıyı Turkovac olabiliyor mu?",0,0,2021-07-09 09:00:31
2635,"@kkrdak5 kız yalan zaten, sinovac’a para vermediler, hatırladın mı “beğenmezsek para ödemicez” filan. artı biontech 19.5 dolar",0,0,2021-07-09 09:00:24
